n,score,baseline,improvement,source
157,0.3705993564,0.3705993564,0.0000000000,Baseline_CollisionFallback
156,0.3636573028,0.3636573028,0.0000000000,Baseline_CollisionFallback
155,0.3660034789,0.3660034789,0.0000000000,Baseline_CollisionFallback
154,0.3683801249,0.3683801249,0.0000000000,Baseline_CollisionFallback
153,0.3675707795,0.3675707795,0.0000000000,Baseline_CollisionFallback
152,0.3699890084,0.3699890084,0.0000000000,Baseline_CollisionFallback
151,0.3681777651,0.3681777651,0.0000000000,Baseline_CollisionFallback
150,0.3687521861,0.3687521861,0.0000000000,Baseline_CollisionFallback
149,0.3711025837,0.3711025837,0.0000000000,Baseline_CollisionFallback
148,0.3672414588,0.3672414588,0.0000000000,Baseline_CollisionFallback
147,0.3682570489,0.3682570489,0.0000000000,Baseline_CollisionFallback
146,0.3694496338,0.3694496338,0.0000000000,Baseline_CollisionFallback
145,0.3676595574,0.3676595574,0.0000000000,Baseline_CollisionFallback
144,0.3652764517,0.3652764517,0.0000000000,Baseline_CollisionFallback
143,0.3678308325,0.3678308325,0.0000000000,Baseline_CollisionFallback
142,0.3688066624,0.3688066624,0.0000000000,Baseline_CollisionFallback
141,0.3714223125,0.3714223125,0.0000000000,Baseline_CollisionFallback
140,0.3691404897,0.3691404897,0.0000000000,Baseline_CollisionFallback
139,0.3717056006,0.3717056006,0.0000000000,Baseline_CollisionFallback
138,0.3697631931,0.3697631931,0.0000000000,Baseline_CollisionFallback
137,0.3702805606,0.3702805606,0.0000000000,Baseline_CollisionFallback
136,0.3684479707,0.3684479707,0.0000000000,Baseline_CollisionFallback
135,0.3711199384,0.3711199384,0.0000000000,Baseline_CollisionFallback
134,0.3681438429,0.3681438429,0.0000000000,Baseline_CollisionFallback
133,0.3687788349,0.3687788349,0.0000000000,Baseline_CollisionFallback
132,0.3702982056,0.3702982056,0.0000000000,Baseline_CollisionFallback
131,0.3698356959,0.3698356959,0.0000000000,Baseline_CollisionFallback
130,0.3664790187,0.3664790187,0.0000000000,Baseline_CollisionFallback
129,0.3690980628,0.3690980628,0.0000000000,Baseline_CollisionFallback
128,0.3677502278,0.3677502278,0.0000000000,Baseline_CollisionFallback
127,0.3693061864,0.3693061864,0.0000000000,Baseline_CollisionFallback
126,0.3707169181,0.3707169181,0.0000000000,Baseline_CollisionFallback
125,0.3706064800,0.3706064800,0.0000000000,Baseline_CollisionFallback
124,0.3708247257,0.3708247257,0.0000000000,Baseline_CollisionFallback
123,0.3699564967,0.3699564967,0.0000000000,Baseline_CollisionFallback
122,0.3699524548,0.3699524548,0.0000000000,Baseline_CollisionFallback
121,0.3667337725,0.3667337725,0.0000000000,Baseline_CollisionFallback
120,0.3696954427,0.3696954427,0.0000000000,Baseline_CollisionFallback
119,0.3684939977,0.3684939977,0.0000000000,Baseline_CollisionFallback
118,0.3715456665,0.3715456665,0.0000000000,Baseline_CollisionFallback
117,0.3681600392,0.3681600392,0.0000000000,Baseline_CollisionFallback
116,0.3710903839,0.3710903839,0.0000000000,Baseline_CollisionFallback
115,0.3692268008,0.3692268008,0.0000000000,Baseline_CollisionFallback
114,0.3698476636,0.3698476636,0.0000000000,Baseline_CollisionFallback
113,0.3701359095,0.3701359095,0.0000000000,Baseline_CollisionFallback
112,0.3690997254,0.3690997254,0.0000000000,Baseline_CollisionFallback
111,0.3723255501,0.3723255501,0.0000000000,Baseline_CollisionFallback
110,0.3700139614,0.3700139614,0.0000000000,Baseline_CollisionFallback
109,0.3688159450,0.3688159450,0.0000000000,Baseline_CollisionFallback
108,0.3720698790,0.3720698790,0.0000000000,Baseline_CollisionFallback
107,0.3676249135,0.3676249135,0.0000000000,Baseline_CollisionFallback
106,0.3710930730,0.3710930730,0.0000000000,Baseline_CollisionFallback
105,0.3665682798,0.3665682798,0.0000000000,Baseline_CollisionFallback
104,0.3690940710,0.3690940710,0.0000000000,Baseline_CollisionFallback
103,0.3706072491,0.3706072491,0.0000000000,Baseline_CollisionFallback
102,0.3700996132,0.3700996132,0.0000000000,Baseline_CollisionFallback
101,0.3674636507,0.3674636507,0.0000000000,Baseline_CollisionFallback
100,0.3691600334,0.3691600334,0.0000000000,Baseline_CollisionFallback
99,0.3673177381,0.3673177381,0.0000000000,Baseline_CollisionFallback
98,0.3710658783,0.3710658783,0.0000000000,Baseline_CollisionFallback
97,0.3714552307,0.3714552307,0.0000000000,Baseline_CollisionFallback
96,0.3670149077,0.3670149077,0.0000000000,Baseline_CollisionFallback
95,0.3708782225,0.3708782225,0.0000000000,Baseline_CollisionFallback
94,0.3662237771,0.3662237771,0.0000000000,Baseline_CollisionFallback
93,0.3668363593,0.3668363593,0.0000000000,Baseline_CollisionFallback
92,0.3703615707,0.3703615707,0.0000000000,Baseline_CollisionFallback
91,0.3709624813,0.3709624813,0.0000000000,Baseline_CollisionFallback
90,0.3711865732,0.3711865732,0.0000000000,Baseline_CollisionFallback
89,0.3719362079,0.3719362079,0.0000000000,Baseline_CollisionFallback
88,0.3695580374,0.3695580374,0.0000000000,Baseline_CollisionFallback
87,0.3724133243,0.3724133243,0.0000000000,Baseline_CollisionFallback
86,0.3714058175,0.3714058175,0.0000000000,Baseline_CollisionFallback
85,0.3707277479,0.3707277479,0.0000000000,Baseline_CollisionFallback
84,0.3683005787,0.3683005787,0.0000000000,Baseline_CollisionFallback
83,0.3717009182,0.3717009182,0.0000000000,Baseline_CollisionFallback
82,0.3650536679,0.3650536679,0.0000000000,Baseline_CollisionFallback
81,0.3694226180,0.3694226180,0.0000000000,Baseline_CollisionFallback
80,0.3699529547,0.3699529547,0.0000000000,Baseline_CollisionFallback
79,0.3703503377,0.3703503377,0.0000000000,Baseline_CollisionFallback
78,0.3678301621,0.3678301621,0.0000000000,Baseline_CollisionFallback
77,0.3685727676,0.3685727676,0.0000000000,Baseline_CollisionFallback
76,0.3726881407,0.3726881407,0.0000000000,Baseline_CollisionFallback
75,0.3678798006,0.3678798006,0.0000000000,Baseline_CollisionFallback
74,0.3705867013,0.3705867013,0.0000000000,Baseline_CollisionFallback
73,0.3725558831,0.3725558831,0.0000000000,Baseline_CollisionFallback
72,0.3692801526,0.3692801526,0.0000000000,Baseline_CollisionFallback
71,0.3705938772,0.3705938772,0.0000000000,Baseline_CollisionFallback
70,0.3720790853,0.3720790853,0.0000000000,Baseline_CollisionFallback
69,0.3675061951,0.3675061951,0.0000000000,Baseline_CollisionFallback
68,0.3701412668,0.3701412668,0.0000000000,Baseline_CollisionFallback
67,0.3670321631,0.3670321631,0.0000000000,Baseline_CollisionFallback
66,0.3659095129,0.3659095129,0.0000000000,Baseline_CollisionFallback
65,0.3713931921,0.3713931921,0.0000000000,Baseline_CollisionFallback
64,0.3561019055,0.3561019055,0.0000000000,Baseline_CollisionFallback
63,0.3616871827,0.3616871827,0.0000000000,Baseline_CollisionFallback
62,0.3660767250,0.3660767250,0.0000000000,Baseline_CollisionFallback
61,0.3718691242,0.3718691242,0.0000000000,Baseline_CollisionFallback
60,0.3704940293,0.3704940293,0.0000000000,Baseline_CollisionFallback
59,0.3698376066,0.3698376066,0.0000000000,Baseline_CollisionFallback
58,0.3712468242,0.3712468242,0.0000000000,Baseline_CollisionFallback
57,0.3700554293,0.3700554293,0.0000000000,Baseline_CollisionFallback
56,0.3748361891,0.3748361891,0.0000000000,Baseline_CollisionFallback
55,0.3674499606,0.3674499606,0.0000000000,Baseline_CollisionFallback
54,0.3741602845,0.3741602845,0.0000000000,Baseline_CollisionFallback
53,0.3644529228,0.3644529228,0.0000000000,Baseline_CollisionFallback
52,0.3689404999,0.3689404999,0.0000000000,Baseline_CollisionFallback
51,0.3709946785,0.3709946785,0.0000000000,Baseline_CollisionFallback
50,0.3719639921,0.3719639921,0.0000000000,Baseline_CollisionFallback
49,0.3708896237,0.3708896237,0.0000000000,Baseline_CollisionFallback
48,0.3748234056,0.3748234056,0.0000000000,Baseline_CollisionFallback
47,0.3749962667,0.3749962667,0.0000000000,Baseline_CollisionFallback
46,0.3686783822,0.3686783822,0.0000000000,Baseline_CollisionFallback
45,0.3670038259,0.3670038259,0.0000000000,Baseline_CollisionFallback
44,0.3714887515,0.3714887515,0.0000000000,Baseline_CollisionFallback
43,0.3753247363,0.3753247363,0.0000000000,Baseline_CollisionFallback
42,0.3704361786,0.3704361786,0.0000000000,Baseline_CollisionFallback
41,0.3719827334,0.3719827334,0.0000000000,Baseline_CollisionFallback
40,0.3739685142,0.3739685142,0.0000000000,Baseline_CollisionFallback
39,0.3637096400,0.3637096400,0.0000000000,Baseline_CollisionFallback
38,0.3729745877,0.3729745877,0.0000000000,Baseline_CollisionFallback
37,0.3715906274,0.3715906274,0.0000000000,Baseline_CollisionFallback
36,0.3660383688,0.3660383688,0.0000000000,Baseline_CollisionFallback
35,0.3760225483,0.3760225483,0.0000000000,Baseline_CollisionFallback
34,0.3722362844,0.3722362844,0.0000000000,Baseline_CollisionFallback
33,0.3728433203,0.3728433203,0.0000000000,Baseline_CollisionFallback
32,0.3677597663,0.3677597663,0.0000000000,Baseline_CollisionFallback
31,0.3731418189,0.3731418189,0.0000000000,Baseline_CollisionFallback
30,0.3754808552,0.3754808552,0.0000000000,Baseline_CollisionFallback
29,0.3777878054,0.3777878054,0.0000000000,Baseline_CollisionFallback
28,0.3744497934,0.3744497934,0.0000000000,Baseline_CollisionFallback
27,0.3782772891,0.3782772891,0.0000000000,Baseline_CollisionFallback
26,0.3766682905,0.3766682905,0.0000000000,Baseline_CollisionFallback
25,0.3732418556,0.3732418556,0.0000000000,Baseline_CollisionFallback
24,0.3672250738,0.3672250738,0.0000000000,Baseline_CollisionFallback
23,0.3704182036,0.3704182036,0.0000000000,Baseline_CollisionFallback
22,0.3804053060,0.3804053060,0.0000000000,Baseline_CollisionFallback
21,0.3783645186,0.3783645186,0.0000000000,Baseline_CollisionFallback
20,0.3787681367,0.3787681367,0.0000000000,Baseline_CollisionFallback
19,0.3792519504,0.3792519504,0.0000000000,Baseline_CollisionFallback
18,0.3712080793,0.3712080793,0.0000000000,Baseline_CollisionFallback
17,0.3708769180,0.3708769180,0.0000000000,Baseline_CollisionFallback
16,0.3802820671,0.3802820671,0.0000000000,Baseline_CollisionFallback
15,0.3799607507,0.3799607507,0.0000000000,Baseline_CollisionFallback
14,0.3823682463,0.3823682463,0.0000000000,Baseline_CollisionFallback
13,0.3733353446,0.3733353446,0.0000000000,Baseline_CollisionFallback
12,0.3752777882,0.3752777882,0.0000000000,Baseline_CollisionFallback
11,0.3770467390,0.3770467390,0.0000000000,Baseline_CollisionFallback
10,0.3819108625,0.3819108625,0.0000000000,Baseline_CollisionFallback
9,0.3875920239,0.3875920239,0.0000000000,Baseline_CollisionFallback
8,0.3904162682,0.3904162682,0.0000000000,Baseline_CollisionFallback
7,0.4002261792,0.4002261792,0.0000000000,Baseline_CollisionFallback
6,0.4000401432,0.4000401432,0.0000000000,Baseline_CollisionFallback
5,0.4170658337,0.4170658337,0.0000000000,Baseline_CollisionFallback
4,0.4166348776,0.4166348776,0.0000000000,Baseline_CollisionFallback
3,0.4347455266,0.4347455266,0.0000000000,Baseline
2,0.4507793915,0.4507793915,0.0000000000,Baseline
1,0.6612500005,0.6612500000,0.0000000000,ReverseGreedy
