n,score,baseline,improvement,source
161,0.1599728261,0.1599728261,0.0000000000,ReverseGreedy
160,0.3679758489,0.3679758489,0.0000000000,Baseline_CollisionFallback
159,0.1619850629,0.1619850629,0.0000000000,ReverseGreedy
158,0.1630102848,0.1630102848,0.0000000000,ReverseGreedy
157,0.1560668790,0.1640485669,0.0079816879,ReverseGreedy
156,0.1570673077,0.1570673077,0.0000000000,ReverseGreedy
155,0.1580806452,0.1580806452,0.0000000000,ReverseGreedy
154,0.1591071429,0.1591071429,0.0000000000,ReverseGreedy
153,0.1601470588,0.1601470588,0.0000000000,ReverseGreedy
152,0.1612006579,0.1612006579,0.0000000000,ReverseGreedy
151,0.1541763245,0.1541763245,0.0000000000,ReverseGreedy
150,0.3687521861,0.3687521861,0.0000000000,Baseline_CollisionFallback
149,0.1562458054,0.1562458054,0.0000000000,ReverseGreedy
148,0.1573015203,0.1573015203,0.0000000000,ReverseGreedy
147,0.1583715986,0.1583715986,0.0000000000,ReverseGreedy
146,0.1594563356,0.1594563356,0.0000000000,ReverseGreedy
145,0.1605560345,0.1605560345,0.0000000000,ReverseGreedy
144,0.1616710069,0.1616710069,0.0000000000,ReverseGreedy
143,0.1628015734,0.1628015734,0.0000000000,ReverseGreedy
142,0.1639480634,0.1639480634,0.0000000000,ReverseGreedy
141,0.1651108156,0.1651108156,0.0000000000,ReverseGreedy
140,0.3691404897,0.3691404897,0.0000000000,Baseline_CollisionFallback
139,0.1674865108,0.1674865108,0.0000000000,ReverseGreedy
138,0.1687001812,0.1687001812,0.0000000000,ReverseGreedy
137,0.1699315693,0.1699315693,0.0000000000,ReverseGreedy
136,0.1711810662,0.1711810662,0.0000000000,ReverseGreedy
135,0.1724490741,0.1724490741,0.0000000000,ReverseGreedy
134,0.1737360075,0.1737360075,0.0000000000,ReverseGreedy
133,0.1750422932,0.1750422932,0.0000000000,ReverseGreedy
132,0.1709280303,0.1763683712,0.0054403409,ReverseGreedy
131,0.1686259542,0.1777146947,0.0090887405,ReverseGreedy
130,0.3664790187,0.3664790187,0.0000000000,Baseline_CollisionFallback
129,0.1666298100,0.1666298100,0.0000000000,Baseline
128,0.1653125000,0.1653125000,0.0000000000,Baseline
127,0.1648080709,0.1648080709,0.0000000000,Baseline
126,0.1661160714,0.1661160714,0.0000000000,ReverseGreedy
125,0.1674450000,0.1674450000,0.0000000000,ReverseGreedy
124,0.1687953629,0.1687953629,0.0000000000,ReverseGreedy
123,0.1701676829,0.1701676829,0.0000000000,ReverseGreedy
122,0.1715625000,0.1715625000,0.0000000000,ReverseGreedy
121,0.1729803719,0.1729803719,0.0000000000,ReverseGreedy
120,0.3696954427,0.3696954427,0.0000000000,Baseline_CollisionFallback
119,0.1742858334,0.1742858334,0.0000000000,Baseline
118,0.1719775821,0.1747960862,0.0028185041,ReverseGreedy
117,0.1692521368,0.1747853277,0.0055331910,ReverseGreedy
116,0.1612553879,0.1753825207,0.0141271328,ReverseGreedy
115,0.1626576087,0.1764340296,0.0137764209,ReverseGreedy
114,0.1640844298,0.1779816965,0.0138972667,ReverseGreedy
113,0.1655365044,0.1794234026,0.0138868982,ReverseGreedy
112,0.1670145089,0.1810002414,0.0139857325,ReverseGreedy
111,0.1685191441,0.1826308743,0.0141117301,ReverseGreedy
110,0.3700139614,0.3700139614,0.0000000000,Baseline_CollisionFallback
109,0.1618348624,0.1858925765,0.0240577141,ReverseGreedy
108,0.1633333333,0.1876138041,0.0242804707,ReverseGreedy
107,0.1648598131,0.1890045762,0.0241447631,ReverseGreedy
106,0.1664150943,0.1907876382,0.0243725439,ReverseGreedy
105,0.1581488095,0.1926046633,0.0344558538,ReverseGreedy
104,0.1596694712,0.1926597490,0.0329902778,ReverseGreedy
103,0.1612196602,0.1926489555,0.0314292953,ReverseGreedy
102,0.1529656863,0.1833884804,0.0304227941,ReverseGreedy
101,0.1544801980,0.1852042079,0.0307240099,ReverseGreedy
100,0.3691600334,0.3691600334,0.0000000000,Baseline_CollisionFallback
99,0.1576010101,0.1781818182,0.0205808081,ReverseGreedy
98,0.1512500000,0.1800000000,0.0287500000,ReverseGreedy
97,0.1528092784,0.1818556701,0.0290463918,ReverseGreedy
96,0.1544010417,0.1729752604,0.0185742187,ReverseGreedy
95,0.1560263158,0.1747960526,0.0187697368,ReverseGreedy
94,0.1576861702,0.1766555851,0.0189694149,ReverseGreedy
93,0.1593817204,0.1785551075,0.0191733871,ReverseGreedy
92,0.1611141304,0.1804959239,0.0193817935,ReverseGreedy
91,0.1628846154,0.1824793956,0.0195947802,ReverseGreedy
90,0.3711865732,0.3711865732,0.0000000000,Baseline_CollisionFallback
89,0.1665449438,0.1865800562,0.0200351124,ReverseGreedy
88,0.1684375000,0.1887002841,0.0202627841,ReverseGreedy
87,0.1703735632,0.1908692529,0.0204956897,ReverseGreedy
86,0.1723546512,0.1930886628,0.0207340116,ReverseGreedy
85,0.1721250000,0.1953602941,0.0232352941,ReverseGreedy
84,0.1741741071,0.1857440476,0.0115699405,ReverseGreedy
83,0.1649397590,0.1879819277,0.0230421687,ReverseGreedy
82,0.1669512195,0.1902743902,0.0233231707,ReverseGreedy
81,0.1690123457,0.1926234568,0.0236111111,ReverseGreedy
80,0.3699529547,0.3699529547,0.0000000000,Baseline_CollisionFallback
79,0.1732911392,0.1851977848,0.0119066456,ReverseGreedy
78,0.1755128205,0.1854829093,0.0099700888,ReverseGreedy
77,0.1777922078,0.1777922078,0.0000000000,ReverseGreedy
76,0.1801315789,0.1801315789,0.0000000000,ReverseGreedy
75,0.1825333333,0.1825333333,0.0000000000,ReverseGreedy
74,0.1850000000,0.1850000000,0.0000000000,ReverseGreedy
73,0.1875342466,0.1875342466,0.0000000000,ReverseGreedy
72,0.1901388889,0.1901388889,0.0000000000,ReverseGreedy
71,0.1928169014,0.1928169014,0.0000000000,ReverseGreedy
70,0.3720790853,0.3720790853,0.0000000000,Baseline_CollisionFallback
69,0.1984057971,0.1984057971,0.0000000000,ReverseGreedy
68,0.2013235294,0.2013235294,0.0000000000,ReverseGreedy
67,0.2043283582,0.2043283582,0.0000000000,ReverseGreedy
66,0.1936458333,0.2074242424,0.0137784091,ReverseGreedy
65,0.1831153846,0.2085128237,0.0253974391,ReverseGreedy
64,0.1859765625,0.2069117703,0.0209352078,ReverseGreedy
63,0.1754861111,0.2082997572,0.0328136460,ReverseGreedy
62,0.1783165323,0.2061391129,0.0278225806,ReverseGreedy
61,0.1812397541,0.2095184426,0.0282786885,ReverseGreedy
60,0.3704940293,0.3704940293,0.0000000000,Baseline_CollisionFallback
59,0.1602648305,0.2035507596,0.0432859291,ReverseGreedy
58,0.1630280172,0.2052155172,0.0421875000,ReverseGreedy
57,0.1658881579,0.2088157895,0.0429276316,ReverseGreedy
56,0.1688504464,0.2125446429,0.0436941964,ReverseGreedy
55,0.1719204545,0.2157314020,0.0438109474,ReverseGreedy
54,0.1611574074,0.2197264279,0.0585690205,ReverseGreedy
53,0.1641981132,0.2238722096,0.0596740964,ReverseGreedy
52,0.1673557692,0.2281774444,0.0608216752,ReverseGreedy
51,0.1706372549,0.2326515119,0.0620142570,ReverseGreedy
50,0.3719639921,0.3719639921,0.0000000000,Baseline_CollisionFallback
49,0.1776020408,0.2421474920,0.0645454512,ReverseGreedy
48,0.1813020833,0.2471922314,0.0658901481,ReverseGreedy
47,0.1851595745,0.2491167128,0.0639571383,ReverseGreedy
46,0.1891847826,0.2403396739,0.0511548913,ReverseGreedy
45,0.1933888889,0.2456805556,0.0522916667,ReverseGreedy
44,0.1977840909,0.2450806271,0.0472965362,ReverseGreedy
43,0.2023837209,0.2381395349,0.0357558140,ReverseGreedy
42,0.2072023810,0.2308177487,0.0236153678,ReverseGreedy
41,0.2122560976,0.2363688643,0.0241127667,ReverseGreedy
40,0.3739685142,0.3739685142,0.0000000000,Baseline_CollisionFallback
39,0.2046314103,0.2424519231,0.0378205128,ReverseGreedy
38,0.2063157895,0.2488322368,0.0425164474,ReverseGreedy
37,0.2118918919,0.2555574324,0.0436655405,ReverseGreedy
36,0.2177777778,0.2626562500,0.0448784722,ReverseGreedy
35,0.2240000000,0.2494397971,0.0254397971,ReverseGreedy
34,0.2144117647,0.2559558824,0.0415441176,ReverseGreedy
33,0.2209090909,0.2620789925,0.0411699016,ReverseGreedy
32,0.2072070313,0.2541246147,0.0469175835,ReverseGreedy
31,0.2138911290,0.2574395161,0.0435483871,ReverseGreedy
30,0.3754808552,0.3754808552,0.0000000000,Baseline_CollisionFallback
29,0.2286422414,0.2713153707,0.0426731293,ReverseGreedy
28,0.2368080357,0.2715479612,0.0347399255,ReverseGreedy
27,0.2455787037,0.2700000000,0.0244212963,ReverseGreedy
26,0.2308653846,0.2550240385,0.0241586538,ReverseGreedy
25,0.2401000000,0.2652250000,0.0251250000,ReverseGreedy
24,0.2252343750,0.2501041667,0.0248697917,ReverseGreedy
23,0.2350271739,0.2609782609,0.0259510870,ReverseGreedy
